"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Nepali",-0.3109727363162,-0.240869430363816,-0.3109727363162,-0.240869430363816,-0.3109727363162,-0.240869430363816,-0.170766124411432,-0.140252045737399,-0.170766124411432,-0.240869430363816,-0.170766124411432,-0.117527667587093,-0.3109727363162,0.0223605970171332,-0.3109727363162,-0.3109727363162,-0.237939665852685,-0.144306069649533,-0.240869430363816,-0.170766124411432,-0.144306069649533,-0.177733666719889,-0.117527667587093,-0.3109727363162,-0.117527667587093,-0.240869430363816,-0.144306069649533,-0.214409375601918,-0.170766124411432,-0.240869430363816,-0.240869430363816,-0.240869430363816,-0.3109727363162,-0.0742027636971493,-0.3109727363162,-0.240869430363816,-0.17930702785283,-0.320870043135788,-0.3109727363162,-0.240869430363816,-0.260664044002992,-0.170766124411432,-0.3109727363162,-0.240869430363816,-0.3109727363162,-0.237939665852685,-0.3109727363162,-0.0948032894367867,-0.21477563954408,-0.3109727363162,-0.200458044870195,-0.240869430363816,-0.0742027636971493,-0.223404318822464,-0.177733666719889,-0.0742027636971493,-0.3109727363162,-0.214409375601918,-0.144306069649533,-0.240869430363816,-0.214409375601918,-0.0260577908849925,-0.100662818459048,-0.240869430363816,-0.170766124411432,-0.240869430363816,-0.240869430363816,-0.0742027636971493,-0.240869430363816,-0.170766124411432,-0.381076042268584,-0.214409375601918,-0.214409375601918,-0.3109727363162,-0.144306069649533,-0.240869430363816,-0.260664044002992,-0.240869430363816,-0.381076042268584,-0.117527667587093,-0.117527667587093,-0.240869430363816,-0.240869430363816,-0.170766124411432,-0.3109727363162,-0.170766124411432,-0.3109727363162,-0.3109727363162,-0.170766124411432,-0.3109727363162,-0.0742027636971493,-0.3109727363162,-0.203566916576788,-0.240869430363816,-0.3109727363162,-0.240869430363816,-0.144306069649533,-0.00622038863931729,-0.144306069649533,-0.214409375601918
"Ninam (Shirishana variety)",-0.310137080909651,-0.280445160450888,-0.227206703626549,-0.324088411641373,-0.287412702759345,-0.370343080042448,-0.287245569249895,-0.350548466403272,-0.175411631415799,-0.350548466403272,-0.17671704207546,-0.420651772355656,-0.17671704207546,-0.280445160450888,-0.260688711467538,-0.370343080042448,-0.240851309221862,-0.280445160450888,-0.227968872564506,-0.33308335486192,-0.183881799736605,-0.280445160450888,-0.370343080042448,-0.183881799736605,-0.313245952616244,-0.253985105688989,-0.208131470318831,-0.253985105688989,-0.253985105688989,-0.430549079175244,-0.33308335486192,-0.17671704207546,-0.260688711467538,-0.370343080042448,-0.420651772355656,-0.350548466403272,-0.310137080909651,-0.370343080042448,-0.253985105688989,-0.26969802395917,-0.310137080909651,-0.183881799736605,-0.189725082644059,-0.313245952616244,-0.347618701892141,-0.370343080042448,-0.287412702759345,-0.287412702759345,-0.204482325476243,-0.253985105688989,-0.287412702759345,-0.280445160450888,-0.253985105688989,-0.0137146832673429,-0.287412702759345,-0.129519083511263,-0.310137080909651,-0.310137080909651,-0.227206703626549,-0.210341854498504,-0.0638671175342513,-0.167000704493753,-0.130226551133605,-0.185669741275659,-0.310137080909651,-0.175411631415799,-0.347618701892141,-0.280445160450888,-0.350548466403272,-0.49075507830804,-0.267187312949725,-0.420651772355656,-0.167000704493753,-0.0208580778744384,-0.140238548546119,-0.430549079175244,-0.227206703626549,-0.280445160450888,-0.260688711467538,-0.313245952616244,-0.313245952616244,-0.227206703626549,0.00186630027586798,-0.370343080042448,-0.310137080909651,-0.370343080042448,-0.280526113713213,-0.310137080909651,-0.227968872564506,-0.33308335486192,-0.227968872564506,-0.183881799736605,-0.260688711467538,-0.253985105688989,-0.249931081776855,-0.253985105688989,-0.249931081776855,-0.287412702759345,-0.420651772355656,-0.140238548546119
"Nivaclé",-0.275630240617702,-0.0587204082313406,-0.198043829703631,-0.160562208721141,-0.217691571972047,-0.175689010320827,-0.258249828836427,-0.284083078693326,-0.238024439026806,-0.198942669347928,-0.056031774349617,-0.259823189969368,-0.0561806313185687,-0.218181881735794,-0.303920480939002,-0.229139749675847,-0.231525837544619,-0.0811947345531883,-0.0811947345531883,-0.180822967243169,-0.121413755271991,-0.240535150036252,-0.220768207853937,-0.222332177074122,-0.182649258733992,-0.391488898432738,-0.196935446028311,-0.27398539364427,-0.258082695326977,-0.139181975711869,-0.253716700979492,-0.253716700979492,-0.303920480939002,-0.115113452420528,-0.165101713443267,-0.15650686735274,-0.25682578453727,-0.284083078693326,-0.208139624146296,-0.231525837544619,-0.279599539707933,0.0417018665674515,-0.198805998641588,-0.253716700979492,-0.258082695326977,-0.194044659094397,-0.258249828836427,-0.154582514088178,-0.182649258733992,-0.295291801660618,-0.170566499617239,-0.198805998641588,-0.0315549828096514,-0.0945522361043846,-0.290953521178578,-0.322120731559557,-0.318455827969223,-0.195231354796576,-0.34118020611953,-0.211688435298944,-0.198942669347928,-0.253716700979492,-0.258082695326977,-0.34118020611953,-0.0816709351705593,-0.101213279646308,-0.401386205252326,-0.220469127294876,-0.284083078693326,-0.196935446028311,-0.170618261998125,0.0788841044695174,-0.231525837544619,-0.178968596395912,-0.356477722087708,-0.154874237664554,-0.123899945051588,-0.258082695326977,-0.231525837544619,-0.322120731559557,-0.275630240617702,-0.258082695326977,-0.284083078693326,-0.184780465673027,-0.159131194150237,-0.208139624146296,-0.198942669347928,-0.208139624146296,-0.231525837544619,-0.198805998641588,-0.275630240617702,-0.160562208721141,-0.258082695326977,-0.022571291957054,-0.321385592480354,-0.211688435298944,-0.401386205252326,-0.222301827821197,-0.194044659094397,-0.229139749675847
"Nogai",-0.0532048403331125,-0.267188923004965,-0.160991948471686,-0.218957937420719,-0.13604570578129,-0.0621952900676852,-0.162239970700151,-0.183054743356424,-0.16180830764894,-0.229667560856794,-0.0869055228274345,-0.0278985464410402,-0.247900883071849,-0.0794864645951541,-0.144471750260273,-0.144471750260273,-0.0812198471340957,-0.117103474412283,-0.227621951622525,-0.125976955537009,-0.139150680114584,-0.195936044290249,-0.16382179135882,-0.121072585756806,-0.251310216639042,-0.348545939155127,-0.0653721211027786,-0.0570121877863397,-0.152322585756806,-0.186751515490456,-0.0532048403331125,-0.154919901188139,-0.28696527274353,-0.153614490528478,-0.102896649579147,-0.245390172062403,-0.130357092069198,-0.0716218486112906,-0.145681905969345,-0.141487610171099,-0.144351406818677,-0.10497260806634,-0.143524500827734,-0.228133940889534,-0.282995973653299,-0.192146198708624,-0.189715786898347,-0.385807736058467,-0.238891570580216,-0.186046850941399,-0.265448428362574,-0.166496927185834,-0.124426884975605,-0.0727471848088609,-0.188122809428592,-0.0947865200634321,-0.215505357181893,0.0889279538815407,-0.238891570580216,-0.0869055228274345,-0.28543795328035,-0.267188923004965,-0.265615561872024,-0.113412820199415,-0.203815071381277,-0.0532048403331125,-0.272556652346525,-0.122479185456125,-0.13604570578129,0.0471441778553009,-0.102896649579147,-0.108429410246284,-0.356393850976208,-0.102941270737381,-0.0872043876264621,-0.192442339351946,-0.202597087832173,-0.201410392129994,-0.143540271073646,-0.063397507385214,-0.0876083755993644,-0.204301179063908,-0.120664870019025,-0.175912820199415,-0.203815071381277,-0.153614490528478,-0.206308402383525,0.0226984863042327,-0.203815071381277,-0.154624836560453,-0.281351126679867,-0.0352219570043624,-0.219507333333962,-0.102941270737381,-0.203815071381277,-0.0197464482168949,-0.203815071381277,-0.0937443159390139,-0.311286213974599,-0.0908818649555587
"Northern Haida",0.361801007420863,-0.159324991740995,0.0156727237551831,-0.0899982329582392,-0.0499373605983259,-0.109279160787906,-0.234231045330995,-0.247017251074529,-0.182979214841949,-0.0873262497737235,-0.0941454549207478,-0.00923954314831266,-0.233468876393038,-0.105298907532751,-0.0498817203578981,0.0959637308091807,-0.00623066118957893,-0.0701292903007403,-0.0765593218848741,-0.161836401936613,-0.148724183672835,-0.0701292903007403,-0.195987255410548,-0.0457127982338423,-0.266950884234027,-0.376605252808937,-0.139374672893441,-0.109279160787906,0.0073856422759131,-0.0153692580121593,-0.243564670835703,-0.0498817203578981,-0.0669800294990586,-0.0755752571449555,-0.0893808625518312,-0.0219176892531745,-0.163683917741196,-0.148724183672835,0.0265729833680792,-0.161836401936613,-0.190299284353961,-0.128273191562057,-0.129116563033581,-0.195987255410548,-0.266950884234027,-0.247113481988351,0.147803206271976,-0.117881899410617,-0.200489861129717,-0.182684150214263,-0.0435077420163841,-0.0368845173935237,-0.125639018225729,-0.116619781242595,-0.0391370906218833,-9.85402861658491e-05,-0.17882150144015,-0.0893808625518312,-0.118561577454748,-0.0812662442632681,-0.181673804182288,-0.115263701280272,-0.247017251074529,-0.0899982329582392,-0.115263701280272,-0.114964836481245,-0.216182123082402,0.102969850317605,0.0156727237551831,-0.210744498242732,-0.122039813492374,0.00627681987804435,-0.0757645590863392,-0.109279160787906,-0.13416732653332,-0.114964836481245,-0.0219176892531745,-0.0736886005991462,-0.234231045330995,-0.0958495461524829,-0.121803629592824,-0.13303192172015,-0.14951962726954,-0.181673804182288,-0.173262877260242,0.0558101266421752,-0.0271202506409274,-0.110222133853225,-0.129127040156146,-0.134377089821177,-0.200526760132674,0.0226878259385964,-0.210744498242732,-0.0532992942967849,-0.122841344944394,-0.163683917741196,0.0945513769354506,-0.129677016631921,-0.0868174317447338,0.0154485046140643
"Northern Saami",0.00850019042686778,-0.16046943584593,-0.180306838091606,-0.197771949632958,-0.0226351146454847,-0.197771949632958,-0.337978561537726,-0.244997579654016,-0.157360564139337,-0.180306838091606,-0.0355175513028412,-0.27777256240493,-0.217566563272134,-0.127668643680574,-0.337978561537726,-0.217566563272134,-0.031105282966291,-0.127668643680574,-0.127668643680574,-0.267875255585342,-0.180306838091606,-0.171311894871059,-0.232864079240312,-0.27777256240493,-0.180959543421436,-0.107912194697223,-0.134636185989031,0.0125379682241948,-0.197771949632958,-0.197771949632958,-0.217566563272134,-0.180306838091606,-0.127668643680574,-0.134469052479581,-0.180306838091606,-0.217566563272134,-0.217566563272134,-0.194842185121827,-0.197771949632958,-0.197771949632958,-0.213026676994637,-0.157360564139337,-0.157360564139337,-0.0226351146454847,-0.101208588918675,-0.127668643680574,-0.134636185989031,-0.171311894871059,-0.225414475093215,-0.134469052479581,-0.27777256240493,-0.0517058087059284,-0.267875255585342,-0.27777256240493,0.0497595287488973,-0.217566563272134,-0.134636185989031,-0.267875255585342,-0.134636185989031,-0.107912194697223,-0.217566563272134,-0.101208588918675,-0.031105282966291,-0.217566563272134,-0.134636185989031,-0.157360564139337,-0.134636185989031,-0.031105282966291,-0.232864079240312,-0.0355175513028412,-0.267875255585342,-0.157360564139337,-0.180306838091606,0.0115064406302835,-0.267875255585342,-0.197771949632958,-0.105526106828451,-0.217566563272134,-0.227450034363291,-0.134636185989031,-0.107912194697223,-0.232864079240312,-0.157360564139337,-0.127668643680574,-0.16046943584593,-0.107912194697223,-0.101208588918675,-0.134636185989031,-0.16046943584593,-0.197771949632958,-0.217566563272134,0.0400975109274343,-0.088074792451548,-0.197771949632958,-0.157360564139337,-0.197771949632958,-0.232864079240312,-0.101208588918675,-0.031105282966291,-0.267875255585342
"Nung-Lazhai",-0.269103359418768,-0.205718028516018,-0.0891244504518131,-0.225006068449134,-0.374217841716181,-0.244782418187699,-0.106744152159285,-0.196708716024386,-0.216546118270061,-0.356671776912504,-0.127990587866768,-0.18210604111889,0.103510649213995,-0.0726164155179759,-0.249265957173092,-0.196708716024386,-0.106744152159285,-0.225006068449134,-0.196708716024386,-0.106744152159285,-0.228669706558959,-0.223432707316193,-0.240813119097468,-0.244782418187699,-0.321660600567475,-0.039036992578265,-0.249265957173092,-0.176775082864888,-0.145939954872762,-0.289979965643584,-0.190005110245837,-0.306363084599296,-0.269756064748598,-0.262527430597305,-0.2191829849457,-0.225006068449134,-0.30204978082151,-0.244782418187699,-0.0941742774158795,-0.0784820154631944,-0.306363084599296,-0.249265957173092,-0.222008663017036,-0.262527430597305,-0.269756064748598,-0.321660600567475,-0.249265957173092,-0.125745087200907,-0.125745087200907,-0.159227537574163,0.00326213871058234,-0.196708716024386,-0.0792774590598992,-0.112737046632308,-0.0773293332305089,-0.223432707316193,-0.240813119097468,-0.196229965643584,-0.203207317506573,-0.222008663017036,-0.225006068449134,-0.0232370540333799,-0.0148293332305089,-0.287303610039323,-0.270525082864888,-0.306363084599296,-0.269756064748598,-0.28656847096012,-0.201646909975865,-0.18443484842228,-0.28656847096012,-0.176775082864888,-0.260108416198222,0.0161578523498356,-0.159227537574163,-0.173322502626062,-0.147832137213758,-0.110139731200976,-0.187515055553888,-0.159227537574163,-0.176775082864888,-0.194322628155613,-0.125745087200907,-0.2461570854665,-0.164125547827695,-0.249265957173092,-0.277382835365828,-0.177324478778132,-0.176775082864888,-0.140871888800593,-0.0627897535105094,-0.287303610039323,-0.0837941009811783,-0.130284591923033,-0.163988877121354,-0.161632216825447,-0.196246061149386,-0.287303610039323,-0.174999625441902,-0.244782418187699
"Nung-Ninbei",-0.348741893157932,-0.298433200844724,-0.182075226491265,-0.0950908252960286,-0.348741893157932,-0.298433200844724,-0.117815203446335,0.0253211729695639,-0.278638587205548,-0.35863919997752,-0.168845199110316,-0.155296824428825,-0.111971920538881,-0.178021202579131,-0.138431975300779,-0.215502823561621,-0.348741893157932,-0.238227201711927,-0.348741893157932,-0.215335690052171,-0.298433200844724,-0.0439895454810491,-0.238227201711927,-0.215502823561621,-0.418845199110316,-0.215502823561621,-0.179585171799316,-0.182075226491265,-0.178021202579131,-0.278638587205548,-0.111971920538881,-0.24133607341852,-0.261826180994026,-0.155296824428825,-0.278638587205548,-0.418845199110316,-0.156058993366782,-0.0348848261632323,-0.182075226491265,-0.236852534433127,-0.178021202579131,-0.155296824428825,-0.24133607341852,-0.122354708168461,-0.138431975300779,0.0412875345706895,-0.215502823561621,-0.208535281253164,-0.208535281253164,0.0480455511198702,-0.0576092043135386,-0.215502823561621,-0.278638587205548,-0.168941430024138,-0.252178532443649,-0.0723664471457223,-0.0723664471457223,-0.117815203446335,-0.348741893157932,-0.155296824428825,-0.208535281253164,-0.238227201711927,-0.208535281253164,-0.197788144761446,-0.178021202579131,-0.112127232389748,-0.278638587205548,-0.261173475664196,-0.215502823561621,-0.215502823561621,-0.0154085598245985,-0.111971920538881,-0.298433200844724,-0.0836643499723995,-0.348741893157932,-0.208535281253164,-0.138431975300779,-0.208535281253164,-0.104807162877736,-0.0855118657769827,-0.348741893157932,-0.35863919997752,-0.117815203446335,-0.215502823561621,-0.215335690052171,-0.215502823561621,-0.208535281253164,-0.238227201711927,-0.278638587205548,-0.278638587205548,-0.0576092043135386,-0.24133607341852,-0.117815203446335,-0.103501752218075,-0.261173475664196,-0.278638587205548,-0.215502823561621,-0.155296824428825,-0.35863919997752,-0.00915419780951032
"Nuu-chah-nulth",-0.10037174981421,-0.268445622139962,-0.240237930075291,-0.210763387498277,-0.123269327985805,-0.205440487547545,-0.125952099656705,-0.158196956339211,-0.0932730544021775,-0.228764126953181,-0.261468270276973,-0.0436775269044124,-0.259560932789002,-0.107036277669327,-0.218991494367808,-0.100295043956499,-0.218299080412284,-0.186877241436379,-0.173755258251869,-0.17259992355035,-0.240026567076116,-0.030064126765597,0.00487648380577166,-0.191842490312913,-0.143720320096584,-0.156005380709111,-0.094677298688849,-0.266885214609254,-0.165840552272713,-0.188851959810824,-0.167527200337832,-0.193325476968449,-0.200380407024409,-0.150402039325889,-0.211244150356324,-0.0857861621674076,0.0630627310829955,-0.290536470459738,-0.102145219415457,-0.0455655098354574,-0.186877241436379,-0.252723010934353,-0.0401514508772142,-0.205440487547545,-0.144515763693288,-0.137854720151365,-0.177975351265697,-0.290244373082523,-0.150818329159514,-0.268789448666867,-0.187004518796965,-0.0500251769834542,-0.240026567076116,-0.116016735352686,-0.218423153055669,-0.153679316916742,-0.177680286638012,-0.334341664052157,-0.211178259506151,-0.225555091311465,-0.0662388512178085,-0.113075020373302,-0.167718270276973,-0.123112755085202,-0.100279963428651,-0.161644538728065,-0.052096735690219,-0.157349555014275,-0.0816280358343647,-0.215497789429505,-0.178794657928864,-0.149032405614567,-0.0427302105169163,-0.284137884092647,-0.279672727127823,-0.20103944511128,-0.143720320096584,0.0089547910333348,-0.227356629141466,-0.227356629141466,-0.1228701602799,-0.141135285908178,-0.0953227162047335,-0.13122549509157,-0.0498037712452357,-0.22210789368824,-0.216977854658313,-0.112878035834365,-0.0743869968133278,-0.147482335053163,-0.205626305637206,-0.166595721151204,-0.0724607406511182,-0.112878035834365,-0.163142873518967,-0.180347591566332,-0.287246967650425,-0.022750176642341,-0.168737356046904,-0.109679960565955
"Nyakur",-0.158101477966206,-0.284356759139252,-0.324768144632872,-0.324768144632872,-0.11445822677572,-0.201426381856149,-0.0810143835905569,-0.11445822677572,-0.158101477966206,-0.118496004573047,-0.234908389697138,-0.158101477966206,-0.163944760873659,-0.163944760873659,-0.201426381856149,-0.324768144632872,-0.149631309645399,-0.182351148548431,-0.261632380988946,-0.224150760006456,-0.254664838680488,-0.162513746302756,-0.118496004573047,-0.324768144632872,-0.254664838680488,-0.22820478391859,-0.163944760873659,-0.22820478391859,-0.11445822677572,-0.00484202285663515,-0.298308089870974,-0.131641423204307,-0.234908389697138,-0.234908389697138,-0.298308089870974,-0.118496004573047,-0.324768144632872,-0.344562758272048,-0.261632380988946,-0.202188550794106,-0.201426381856149,-0.234908389697138,-0.22820478391859,-0.254745791942813,-0.22820478391859,-0.118496004573047,-0.158101477966206,-0.201426381856149,-0.201426381856149,-0.261632380988946,-0.22820478391859,-0.22820478391859,-0.11445822677572,-0.11445822677572,-0.261632380988946,-0.261632380988946,-0.284356759139252,-0.186031810886511,-0.298308089870974,-0.394871450585257,-0.178702003705843,-0.254664838680488,-0.254664838680488,-0.254664838680488,-0.0580376674493275,-0.22820478391859,-0.158101477966206,-0.201426381856149,-0.0879981720138214,-0.287465630845845,-0.158101477966206,-0.324768144632872,-0.163944760873659,-0.201426381856149,-0.22820478391859,-0.11445822677572,-0.149631309645399,-0.224150760006456,-0.394871450585257,-0.129793907399724,-0.184561532728104,-0.261632380988946,-0.22820478391859,-0.129793907399724,-0.0615381172519232,-0.182351148548431,-0.141220382723353,-0.254745791942813,-0.254664838680488,-0.131641423204307,-0.0178948660614373,-0.298308089870974,-0.201426381856149,-0.0547749372078452,-0.254745791942813,-0.324768144632872,0.108628999217339,-0.163944760873659,-0.298308089870974,-0.254664838680488
